,contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
1479,AAPL260618P00080000,AAPL,2026-06-18,80.00,put,0.00,0.09,0.07,10,0.11,4,0,729,2025-11-24,0.64413,-0.00222,0.00005,-0.00218,0.01442,-0.00402
1480,AAPL260618C00085000,AAPL,2026-06-18,85.00,call,186.37,192.68,190.85,19,194.50,2,0,140,2025-11-24,0.01976,1.0,0.00000,-0.00884,0.00000,0.46934
1481,AAPL260618P00085000,AAPL,2026-06-18,85.00,put,0.00,0.10,0.06,6,0.13,6,0,887,2025-11-24,0.60511,-0.00208,0.00005,-0.00193,0.01362,-0.00373
1482,AAPL260618C00090000,AAPL,2026-06-18,90.00,call,182.16,187.68,186.00,19,189.35,35,0,1726,2025-11-24,0.01976,1.0,0.00000,-0.00936,0.00000,0.49694
1483,AAPL260618P00090000,AAPL,2026-06-18,90.00,put,0.00,0.11,0.07,4,0.15,7,0,659,2025-11-24,0.58560,-0.00243,0.00006,-0.00215,0.01567,-0.00434
1484,AAPL260618C00095000,AAPL,2026-06-18,95.00,call,176.95,182.85,181.25,5,184.45,5,0,311,2025-11-24,0.01976,1.0,0.00000,-0.00988,0.00000,0.52455
1485,AAPL260618P00095000,AAPL,2026-06-18,95.00,put,0.00,0.14,0.10,38,0.17,43,0,710,2025-11-24,0.58560,-0.00354,0.00009,-0.00301,0.02199,-0.00636
1486,AAPL260618C00100000,AAPL,2026-06-18,100.00,call,176.10,178.00,176.65,25,179.35,26,0,2241,2025-11-24,0.01976,1.0,0.00000,-0.01040,0.00000,0.55216
1487,AAPL260618P00100000,AAPL,2026-06-18,100.00,put,0.18,0.16,0.14,22,0.18,89,90,2061,2025-11-24,0.56608,-0.00402,0.00010,-0.00325,0.02465,-0.00719
1488,AAPL260618C00105000,AAPL,2026-06-18,105.00,call,170.05,173.12,171.55,5,174.70,4,0,196,2025-11-24,0.01976,1.0,0.00000,-0.01092,0.00000,0.57977
1489,AAPL260618P00105000,AAPL,2026-06-18,105.00,put,0.00,0.18,0.15,46,0.21,58,0,1740,2025-11-24,0.54657,-0.00451,0.00012,-0.00347,0.02732,-0.00804
1490,AAPL260618C00110000,AAPL,2026-06-18,110.00,call,161.94,168.20,166.55,19,169.85,10,0,232,2025-11-24,0.01976,1.0,0.00000,-0.01144,0.00000,0.60737
1491,AAPL260618P00110000,AAPL,2026-06-18,110.00,put,0.00,0.21,0.19,22,0.23,96,0,2185,2025-11-24,0.52706,-0.005,0.00013,-0.00367,0.02997,-0.00889
1492,AAPL260618C00115000,AAPL,2026-06-18,115.00,call,151.50,163.60,161.70,19,165.50,2,0,228,2025-11-24,0.50755,0.99451,0.00015,-0.01579,0.03257,0.62526
1493,AAPL260618P00115000,AAPL,2026-06-18,115.00,put,0.00,0.24,0.21,16,0.27,43,0,1436,2025-11-24,0.50755,-0.00549,0.00015,-0.00383,0.03257,-0.00972
1494,AAPL260618C00120000,AAPL,2026-06-18,120.00,call,151.07,158.57,157.00,5,160.15,13,0,415,2025-11-24,0.40999,0.9983,0.00006,-0.01356,0.01136,0.65968
1495,AAPL260618P00120000,AAPL,2026-06-18,120.00,put,0.00,0.28,0.26,23,0.30,75,0,2377,2025-11-24,0.50755,-0.00751,0.00020,-0.00505,0.04300,-0.01336
1496,AAPL260618C00125000,AAPL,2026-06-18,125.00,call,147.53,153.73,152.15,5,155.30,13,0,236,2025-11-24,0.42950,0.99635,0.00012,-0.01524,0.02260,0.68390
1497,AAPL260618P00125000,AAPL,2026-06-18,125.00,put,0.29,0.31,0.28,79,0.34,8,1,1455,2025-11-24,0.48804,-0.00814,0.00022,-0.00519,0.04613,-0.01441
1498,AAPL260618C00130000,AAPL,2026-06-18,130.00,call,143.07,148.90,147.30,4,150.50,10,0,200,2025-11-24,0.42950,0.99479,0.00017,-0.01659,0.03109,0.70878
1499,AAPL260618P00130000,AAPL,2026-06-18,130.00,put,0.36,0.36,0.33,103,0.40,125,4,1438,2025-11-24,0.46853,-0.00874,0.00024,-0.00530,0.04912,-0.01541
1500,AAPL260618C00135000,AAPL,2026-06-18,135.00,call,139.69,144.07,142.50,5,145.65,13,0,699,2025-11-24,0.42950,0.99275,0.00023,-0.01815,0.04167,0.73280
1501,AAPL260618P00135000,AAPL,2026-06-18,135.00,put,0.00,0.42,0.39,22,0.45,8,0,1442,2025-11-24,0.46853,-0.01163,0.00031,-0.00678,0.06301,-0.02058
1502,AAPL260618C00140000,AAPL,2026-06-18,140.00,call,139.50,139.32,138.65,25,140.00,24,26,460,2025-11-24,0.42950,0.99015,0.00030,-0.01992,0.05454,0.75582
1503,AAPL260618P00140000,AAPL,2026-06-18,140.00,put,0.00,0.47,0.44,19,0.50,19,0,3613,2025-11-24,0.44901,-0.01239,0.00034,-0.00684,0.06655,-0.02182
1504,AAPL260618C00145000,AAPL,2026-06-18,145.00,call,135.40,134.43,132.85,26,136.00,41,1,262,2025-11-24,0.40999,0.98966,0.00032,-0.02040,0.05686,0.78267
1505,AAPL260618P00145000,AAPL,2026-06-18,145.00,put,0.63,0.56,0.53,29,0.60,39,1,1756,2025-11-24,0.44901,-0.01614,0.00043,-0.00857,0.08360,-0.02854
1506,AAPL260618C00150000,AAPL,2026-06-18,150.00,call,127.00,129.70,128.15,49,131.25,41,0,901,2025-11-24,0.42950,0.98292,0.00048,-0.02418,0.08776,0.79818
1507,AAPL260618P00150000,AAPL,2026-06-18,150.00,put,0.00,0.64,0.63,19,0.65,19,0,10929,2025-11-24,0.42950,-0.01708,0.00048,-0.00858,0.08776,-0.03006
1508,AAPL260618C00155000,AAPL,2026-06-18,155.00,call,121.90,124.97,123.50,5,126.45,10,0,553,2025-11-24,0.40999,0.98202,0.00052,-0.02465,0.09167,0.82437
1509,AAPL260618P00155000,AAPL,2026-06-18,155.00,put,0.77,0.74,0.73,21,0.76,9,14,3538,2025-11-24,0.42950,-0.02188,0.00059,-0.01056,0.10828,-0.03864
1510,AAPL260618C00160000,AAPL,2026-06-18,160.00,call,116.58,120.00,118.50,9,121.50,19,0,1076,2025-11-24,0.39048,0.98119,0.00057,-0.02505,0.09527,0.85070
1511,AAPL260618P00160000,AAPL,2026-06-18,160.00,put,0.94,0.86,0.85,19,0.87,24,12,10599,2025-11-24,0.40999,-0.02306,0.00064,-0.01050,0.11319,-0.04052
1512,AAPL260618C00165000,AAPL,2026-06-18,165.00,call,113.25,115.47,114.00,4,116.95,14,1,560,2025-11-24,0.40999,0.97092,0.00078,-0.02987,0.13746,0.85975
1513,AAPL260618P00165000,AAPL,2026-06-18,165.00,put,1.00,1.00,0.99,13,1.01,1,31,5699,2025-11-24,0.40999,-0.02908,0.00078,-0.01271,0.13746,-0.05131
1514,AAPL260618C00170000,AAPL,2026-06-18,170.00,call,107.32,110.75,109.75,62,111.75,35,0,2063,2025-11-24,0.39048,0.96942,0.00085,-0.03025,0.14331,0.88500
1515,AAPL260618P00170000,AAPL,2026-06-18,170.00,put,1.16,1.16,1.15,12,1.17,19,17,8770,2025-11-24,0.39048,-0.03058,0.00085,-0.01257,0.14331,-0.05367
1516,AAPL260618C00175000,AAPL,2026-06-18,175.00,call,107.00,106.00,104.50,30,107.50,40,6,459,2025-11-24,0.39048,0.96193,0.00102,-0.03320,0.17159,0.89920
1517,AAPL260618P00175000,AAPL,2026-06-18,175.00,put,1.32,1.35,1.33,32,1.36,26,47,5284,2025-11-24,0.39048,-0.03807,0.00102,-0.01500,0.17159,-0.06708
1518,AAPL260618C00180000,AAPL,2026-06-18,180.00,call,100.55,101.28,99.85,30,102.70,8,2,1673,2025-11-24,0.37097,0.96,0.00112,-0.03348,0.17864,0.92380
1519,AAPL260618P00180000,AAPL,2026-06-18,180.00,put,1.55,1.54,1.51,28,1.56,19,10,5163,2025-11-24,0.37097,-0.04,0.00112,-0.01476,0.17864,-0.07009
1520,AAPL260618C00185000,AAPL,2026-06-18,185.00,call,96.78,96.18,95.15,7,97.20,7,1,1005,2025-11-24,0.35146,0.95809,0.00123,-0.03369,0.18550,0.94849
1521,AAPL260618P00185000,AAPL,2026-06-18,185.00,put,1.81,1.79,1.77,7,1.80,26,26,5989,2025-11-24,0.37097,-0.04923,0.00132,-0.01738,0.21117,-0.08660
1522,AAPL260618C00190000,AAPL,2026-06-18,190.00,call,92.00,91.95,91.70,13,92.20,14,3,5091,2025-11-24,0.35146,0.94824,0.00146,-0.03680,0.21977,0.95857
1523,AAPL260618P00190000,AAPL,2026-06-18,190.00,put,2.04,2.05,2.04,11,2.07,24,35,10534,2025-11-24,0.37097,-0.05978,0.00154,-0.02018,0.24621,-0.10558
1524,AAPL260618C00195000,AAPL,2026-06-18,195.00,call,87.60,87.47,86.75,37,88.20,37,4,2778,2025-11-24,0.35146,0.93694,0.00170,-0.04009,0.25670,0.96599
1525,AAPL260618P00195000,AAPL,2026-06-18,195.00,put,2.42,2.37,2.35,3,2.39,19,26,11106,2025-11-24,0.35146,-0.06306,0.00170,-0.01981,0.25670,-0.11072
1526,AAPL260618C00200000,AAPL,2026-06-18,200.00,call,84.00,82.90,82.70,22,83.10,40,3,6694,2025-11-24,0.35146,0.92417,0.00196,-0.04352,0.29589,0.97063
1527,AAPL260618P00200000,AAPL,2026-06-18,200.00,put,2.73,2.72,2.70,10,2.74,11,86,8965,2025-11-24,0.35146,-0.07583,0.00196,-0.02272,0.29589,-0.13369
1528,AAPL260618C00205000,AAPL,2026-06-18,205.00,call,74.60,78.35,78.10,32,78.60,14,1,3915,2025-11-24,0.33194,0.91982,0.00216,-0.04354,0.30868,0.99140
1529,AAPL260618P00205000,AAPL,2026-06-18,205.00,put,3.15,3.12,3.10,31,3.15,23,7,4462,2025-11-24,0.35146,-0.09009,0.00223,-0.02573,0.33686,-0.15952
1530,AAPL260618C00210000,AAPL,2026-06-18,210.00,call,74.33,73.93,73.70,13,74.15,14,26,5539,2025-11-24,0.33194,0.90444,0.00247,-0.04702,0.35188,0.99134
1531,AAPL260618P00210000,AAPL,2026-06-18,210.00,put,3.60,3.58,3.55,37,3.60,15,34,6285,2025-11-24,0.33194,-0.09556,0.00247,-0.02518,0.35188,-0.16820
1532,AAPL260618C00215000,AAPL,2026-06-18,215.00,call,70.29,69.53,69.50,7,69.55,73,17,3784,2025-11-24,0.33194,0.88742,0.00278,-0.05054,0.39631,0.98813
1533,AAPL260618P00215000,AAPL,2026-06-18,215.00,put,4.05,4.10,4.05,44,4.15,23,90,3067,2025-11-24,0.33194,-0.11258,0.00278,-0.02818,0.39631,-0.19902
1534,AAPL260618C00220000,AAPL,2026-06-18,220.00,call,66.05,65.22,65.20,2,65.25,38,40,5944,2025-11-24,0.31243,0.88012,0.00309,-0.05034,0.41437,1.00413
1535,AAPL260618P00220000,AAPL,2026-06-18,220.00,put,4.70,4.70,4.65,33,4.75,23,56,8143,2025-11-24,0.33194,-0.13121,0.00309,-0.03117,0.44131,-0.23297
1536,AAPL260618C00225000,AAPL,2026-06-18,225.00,call,60.65,61.00,60.95,10,61.05,14,5,3668,2025-11-24,0.31243,0.85989,0.00344,-0.05375,0.46161,0.99510
1537,AAPL260618P00225000,AAPL,2026-06-18,225.00,put,5.35,5.40,5.35,46,5.45,23,38,2241,2025-11-24,0.31243,-0.14011,0.00344,-0.03035,0.46161,-0.24726
1538,AAPL260618C00230000,AAPL,2026-06-18,230.00,call,57.05,56.88,56.85,8,56.90,31,27,12594,2025-11-24,0.31243,0.83798,0.00379,-0.05707,0.50850,0.98272
1539,AAPL260618P00230000,AAPL,2026-06-18,230.00,put,6.13,6.18,6.15,2,6.20,11,710,7007,2025-11-24,0.31243,-0.16202,0.00379,-0.03315,0.50850,-0.28724
1540,AAPL260618C00235000,AAPL,2026-06-18,235.00,call,53.36,52.88,52.85,7,52.90,23,13,6585,2025-11-24,0.31243,0.81449,0.00413,-0.06025,0.55425,0.96712
1541,AAPL260618P00235000,AAPL,2026-06-18,235.00,put,7.01,7.05,7.00,25,7.10,17,29,2916,2025-11-24,0.31243,-0.18551,0.00413,-0.03581,0.55425,-0.33046
1542,AAPL260618C00240000,AAPL,2026-06-18,240.00,call,48.96,48.92,48.90,8,48.95,14,24,6435,2025-11-24,0.29292,0.80048,0.00460,-0.05951,0.57948,0.97195
1543,AAPL260618P00240000,AAPL,2026-06-18,240.00,put,7.90,8.03,7.95,74,8.10,41,71,2534,2025-11-24,0.29292,-0.19952,0.00460,-0.03455,0.57948,-0.35323
1544,AAPL260618C00245000,AAPL,2026-06-18,245.00,call,43.67,45.12,45.10,10,45.15,14,0,3026,2025-11-24,0.29292,0.77326,0.00496,-0.06227,0.62439,0.94939
1545,AAPL260618P00245000,AAPL,2026-06-18,245.00,put,9.08,9.12,9.05,74,9.20,25,68,2865,2025-11-24,0.29292,-0.22674,0.00496,-0.03679,0.62439,-0.40340
1546,AAPL260618C00250000,AAPL,2026-06-18,250.00,call,41.75,41.40,41.35,12,41.45,27,37,18051,2025-11-24,0.29292,0.74468,0.00529,-0.06475,0.66606,0.92380
1547,AAPL260618P00250000,AAPL,2026-06-18,250.00,put,10.40,10.40,10.35,14,10.45,29,83,3248,2025-11-24,0.29292,-0.25532,0.00529,-0.03875,0.66606,-0.45660
1548,AAPL260618C00255000,AAPL,2026-06-18,255.00,call,37.75,37.85,37.80,11,37.90,52,103,3138,2025-11-24,0.27341,0.72347,0.00590,-0.06329,0.69354,0.91649
1549,AAPL260618P00255000,AAPL,2026-06-18,255.00,put,11.68,11.75,11.70,15,11.80,10,2,1628,2025-11-24,0.29292,-0.28507,0.00559,-0.04039,0.70382,-0.51251
1550,AAPL260618C00260000,AAPL,2026-06-18,260.00,call,34.49,34.48,34.45,11,34.50,55,31,6275,2025-11-24,0.27341,0.69099,0.00622,-0.06510,0.73028,0.88338
1551,AAPL260618P00260000,AAPL,2026-06-18,260.00,put,13.30,13.25,13.20,76,13.30,11,74,2289,2025-11-24,0.27341,-0.30901,0.00622,-0.03806,0.73028,-0.55223
1552,AAPL260618C00265000,AAPL,2026-06-18,265.00,call,32.10,31.23,31.20,17,31.25,39,26,4809,2025-11-24,0.27341,0.6576,0.00648,-0.06651,0.76156,0.84788
1553,AAPL260618P00265000,AAPL,2026-06-18,265.00,put,14.65,14.95,14.90,62,15.00,7,118,1635,2025-11-24,0.27341,-0.3424,0.00648,-0.03895,0.76156,-0.61534
1554,AAPL260618C00270000,AAPL,2026-06-18,270.00,call,28.90,28.17,28.15,11,28.20,18,139,10421,2025-11-24,0.27341,0.62358,0.00670,-0.06749,0.78695,0.81041
1555,AAPL260618P00270000,AAPL,2026-06-18,270.00,put,16.75,16.82,16.75,54,16.90,8,56,1665,2025-11-24,0.27341,-0.37642,0.00670,-0.03941,0.78695,-0.68041
1556,AAPL260618C00275000,AAPL,2026-06-18,275.00,call,25.50,25.27,25.25,17,25.30,49,409,4519,2025-11-24,0.27341,0.58923,0.00686,-0.06803,0.80618,0.77144
1557,AAPL260618P00275000,AAPL,2026-06-18,275.00,put,18.85,18.90,18.85,53,18.95,8,201,922,2025-11-24,0.27341,-0.41077,0.00686,-0.03943,0.80618,-0.74700
1558,AAPL260618C00280000,AAPL,2026-06-18,280.00,call,22.60,22.58,22.55,9,22.60,86,119,13671,2025-11-24,0.25390,0.55299,0.00751,-0.06440,0.81965,0.73756
1559,AAPL260618P00280000,AAPL,2026-06-18,280.00,put,20.70,21.15,21.10,39,21.20,9,46,938,2025-11-24,0.27341,-0.44518,0.00697,-0.03901,0.81913,-0.81466
1560,AAPL260618C00285000,AAPL,2026-06-18,285.00,call,20.52,20.08,20.05,11,20.10,81,14,5124,2025-11-24,0.25390,0.51612,0.00757,-0.06397,0.82628,0.69281
1561,AAPL260618P00285000,AAPL,2026-06-18,285.00,put,23.30,23.70,23.55,29,23.85,11,15,222,2025-11-24,0.27341,-0.47939,0.00703,-0.03817,0.82585,-0.88295
1562,AAPL260618C00290000,AAPL,2026-06-18,290.00,call,17.75,17.75,17.70,11,17.80,85,35,7558,2025-11-24,0.25390,0.47976,0.00757,-0.06310,0.82589,0.64785
1563,AAPL260618P00290000,AAPL,2026-06-18,290.00,put,0.00,26.40,26.25,12,26.55,11,0,54,2025-11-24,0.27341,-0.51316,0.00704,-0.03693,0.82650,-0.95149
1564,AAPL260618C00300000,AAPL,2026-06-18,300.00,call,13.81,13.68,13.65,6,13.70,49,347,15770,2025-11-24,0.25390,0.40963,0.00738,-0.06018,0.80564,0.55910
1565,AAPL260618P00300000,AAPL,2026-06-18,300.00,put,31.90,32.45,32.30,14,32.60,19,13,132,2025-11-24,0.27341,-0.5785,0.00690,-0.03332,0.81089,-1.08779
1566,AAPL260618C00310000,AAPL,2026-06-18,310.00,call,10.51,10.43,10.40,8,10.45,60,137,8430,2025-11-24,0.25390,0.34443,0.00700,-0.05597,0.76325,0.47450
1567,AAPL260618P00310000,AAPL,2026-06-18,310.00,put,0.00,39.33,39.15,8,39.50,4,0,127,2025-11-24,0.27341,-0.63971,0.00660,-0.02848,0.77571,-1.22097
1568,AAPL260618C00320000,AAPL,2026-06-18,320.00,call,7.80,7.80,7.75,8,7.85,67,143,5839,2025-11-24,0.23438,0.26458,0.00674,-0.04559,0.67840,0.37158
1569,AAPL260618P00320000,AAPL,2026-06-18,320.00,put,46.65,47.03,46.85,1,47.20,11,11,83,2025-11-24,0.27341,-0.69577,0.00617,-0.02272,0.72527,-1.34906
1570,AAPL260618C00330000,AAPL,2026-06-18,330.00,call,6.05,5.80,5.75,19,5.85,83,85,6074,2025-11-24,0.23438,0.21068,0.00594,-0.03966,0.59854,0.29793
1571,AAPL260618P00330000,AAPL,2026-06-18,330.00,put,54.80,55.50,54.85,7,56.15,30,30,27,2025-11-24,0.29292,-0.72701,0.00548,-0.02171,0.68915,-1.44857
1572,AAPL260618C00340000,AAPL,2026-06-18,340.00,call,4.46,4.28,4.25,55,4.30,27,1584,9006,2025-11-24,0.23438,0.16513,0.00511,-0.03371,0.51481,0.23493
1573,AAPL260618P00340000,AAPL,2026-06-18,340.00,put,0.00,64.80,63.55,4,66.05,4,0,10,2025-11-24,0.31243,-0.75146,0.00489,-0.02082,0.65666,-1.53865
1574,AAPL260618C00350000,AAPL,2026-06-18,350.00,call,3.18,3.15,3.10,46,3.20,77,71,2238,2025-11-24,0.23438,0.12751,0.00430,-0.02805,0.43267,0.18238
1575,AAPL260618P00350000,AAPL,2026-06-18,350.00,put,0.00,74.12,72.15,19,76.10,19,0,0,2025-11-24,0.33194,-0.77071,0.00441,-0.02008,0.62834,-1.62151
1576,AAPL260618C00360000,AAPL,2026-06-18,360.00,call,2.36,2.31,2.27,30,2.35,54,8,1972,2025-11-24,0.23438,0.09711,0.00354,-0.02288,0.35605,0.13954
1577,AAPL260618P00360000,AAPL,2026-06-18,360.00,put,0.00,84.15,82.20,1,86.10,24,0,0,2025-11-24,0.35146,-0.78596,0.00400,-0.01954,0.60410,-1.69881
1578,AAPL260618C00370000,AAPL,2026-06-18,370.00,call,1.71,1.69,1.66,21,1.73,39,0,540,2025-11-24,0.23438,0.073,0.00285,-0.01834,0.28742,0.10534
1579,AAPL260618P00370000,AAPL,2026-06-18,370.00,put,0.00,94.10,92.15,24,96.05,24,0,0,2025-11-24,0.37097,-0.79809,0.00366,-0.01918,0.58363,-1.77180
1580,AAPL260618C00380000,AAPL,2026-06-18,380.00,call,1.21,1.25,1.22,8,1.28,39,1,416,2025-11-24,0.23438,0.05422,0.00226,-0.01445,0.22799,0.07853
1581,AAPL260618P00380000,AAPL,2026-06-18,380.00,put,0.00,104.10,102.15,24,106.05,24,0,0,2025-11-24,0.40999,-0.79219,0.00337,-0.02474,0.59373,-1.82350
1582,AAPL260618C00390000,AAPL,2026-06-18,390.00,call,0.90,0.91,0.89,24,0.92,22,45,9513,2025-11-24,0.23438,0.03982,0.00177,-0.01121,0.17797,0.05787
1583,AAPL260618P00390000,AAPL,2026-06-18,390.00,put,0.00,114.10,112.15,24,116.05,24,0,0,2025-11-24,0.42950,-0.80045,0.00314,-0.02480,0.57954,-1.89107
1584,AAPL260618C00400000,AAPL,2026-06-18,400.00,call,0.70,0.68,0.64,24,0.71,22,0,671,2025-11-24,0.25390,0.04122,0.00168,-0.01240,0.18303,0.05955
1585,AAPL260618P00400000,AAPL,2026-06-18,400.00,put,0.00,124.10,122.15,19,126.05,24,0,0,2025-11-24,0.44901,-0.80711,0.00294,-0.02502,0.56773,-1.95647
1586,AAPL260618C00410000,AAPL,2026-06-18,410.00,call,0.50,0.50,0.47,30,0.53,76,22,148,2025-11-24,0.25390,0.03101,0.00133,-0.00978,0.14496,0.04493
1587,AAPL260618P00410000,AAPL,2026-06-18,410.00,put,0.00,134.10,132.15,24,136.05,24,0,0,2025-11-24,0.46853,-0.81246,0.00277,-0.02541,0.55801,-2.02008
1588,AAPL260618C00420000,AAPL,2026-06-18,420.00,call,0.35,0.37,0.34,34,0.40,81,1,223,2025-11-24,0.25390,0.02316,0.00104,-0.00763,0.11360,0.03365
1589,AAPL260618P00420000,AAPL,2026-06-18,420.00,put,0.00,144.10,142.15,24,146.05,24,0,0,2025-11-24,0.48804,-0.81671,0.00262,-0.02595,0.55013,-2.08223
1590,AAPL260618C00430000,AAPL,2026-06-18,430.00,call,0.30,0.27,0.24,65,0.30,8,8,170,2025-11-24,0.25390,0.01718,0.00081,-0.00590,0.08817,0.02502
1591,AAPL260618P00430000,AAPL,2026-06-18,430.00,put,0.00,154.10,152.15,24,156.05,24,0,0,2025-11-24,0.52706,-0.80709,0.00251,-0.03253,0.56776,-2.12911
1592,AAPL260618C00440000,AAPL,2026-06-18,440.00,call,0.20,0.21,0.18,24,0.24,102,1,7,2025-11-24,0.25390,0.01266,0.00062,-0.00453,0.06783,0.01849
1593,AAPL260618P00440000,AAPL,2026-06-18,440.00,put,0.00,164.10,162.15,24,166.05,24,0,0,2025-11-24,0.54657,-0.80999,0.00240,-0.03339,0.56252,-2.18949
1594,AAPL260618C00450000,AAPL,2026-06-18,450.00,call,0.17,0.15,0.12,75,0.19,85,4,161,2025-11-24,0.25390,0.00928,0.00047,-0.00345,0.05176,0.01358
1595,AAPL260618P00450000,AAPL,2026-06-18,450.00,put,0.00,174.10,172.15,24,176.05,24,0,0,2025-11-24,0.56608,-0.8122,0.00230,-0.03437,0.55848,-2.24898
1596,AAPL260717C00160000,AAPL,2026-07-17,160.00,call,0.00,120.70,119.05,4,122.35,34,0,0,2025-11-24,0.39048,0.9759,0.00066,-0.02621,0.12547,0.95627
1597,AAPL260717P00160000,AAPL,2026-07-17,160.00,put,0.98,0.99,0.86,26,1.11,57,216,0,2025-11-24,0.39048,-0.0241,0.00066,-0.00962,0.12547,-0.04845
1598,AAPL260717C00165000,AAPL,2026-07-17,165.00,call,0.00,116.08,114.50,4,117.65,34,0,0,2025-11-24,0.39048,0.96977,0.00079,-0.02869,0.15160,0.97510
1599,AAPL260717P00165000,AAPL,2026-07-17,165.00,put,1.21,1.14,1.01,27,1.27,34,118,0,2025-11-24,0.39048,-0.03023,0.00079,-0.01159,0.15160,-0.06102
1600,AAPL260717C00170000,AAPL,2026-07-17,170.00,call,0.00,111.50,110.00,4,113.00,34,0,0,2025-11-24,0.39048,0.96264,0.00094,-0.03137,0.18047,0.99179
1601,AAPL260717P00170000,AAPL,2026-07-17,170.00,put,0.00,1.32,1.19,24,1.46,18,0,194,2025-11-24,0.39048,-0.03736,0.00094,-0.01374,0.18047,-0.07573
1602,AAPL260717C00175000,AAPL,2026-07-17,175.00,call,0.00,106.78,105.20,4,108.35,34,0,0,2025-11-24,0.37097,0.961,0.00103,-0.03160,0.18689,1.02035
1603,AAPL260717P00175000,AAPL,2026-07-17,175.00,put,1.63,1.53,1.39,26,1.67,54,25,8,2025-11-24,0.37097,-0.039,0.00103,-0.01345,0.18689,-0.07856
1604,AAPL260717C00180000,AAPL,2026-07-17,180.00,call,0.00,102.12,100.50,4,103.75,34,0,0,2025-11-24,0.37097,0.95232,0.00121,-0.03442,0.21983,1.03387
1605,AAPL260717P00180000,AAPL,2026-07-17,180.00,put,1.89,1.77,1.63,24,1.92,38,10,15,2025-11-24,0.37097,-0.04768,0.00121,-0.01576,0.21983,-0.09644
1606,AAPL260717C00185000,AAPL,2026-07-17,185.00,call,89.93,97.58,96.00,4,99.15,34,0,1,2025-11-24,0.37097,0.94246,0.00140,-0.03740,0.25522,1.04483
1607,AAPL260717P00185000,AAPL,2026-07-17,185.00,put,0.00,2.05,1.90,24,2.20,33,0,7,2025-11-24,0.37097,-0.05754,0.00140,-0.01821,0.25522,-0.11688
1608,AAPL260717C00190000,AAPL,2026-07-17,190.00,call,0.00,93.08,91.50,4,94.65,34,0,0,2025-11-24,0.35146,0.93974,0.00154,-0.03748,0.26464,1.07148
1609,AAPL260717P00190000,AAPL,2026-07-17,190.00,put,2.69,2.36,2.21,25,2.51,24,2,0,2025-11-24,0.35146,-0.06026,0.00154,-0.01778,0.26464,-0.12163
1610,AAPL260717C00195000,AAPL,2026-07-17,195.00,call,0.00,88.58,87.00,4,90.15,34,0,0,2025-11-24,0.35146,0.92792,0.00176,-0.04054,0.30403,1.07841
1611,AAPL260717P00195000,AAPL,2026-07-17,195.00,put,0.00,2.72,2.56,11,2.88,10,0,0,2025-11-24,0.35146,-0.07208,0.00176,-0.02032,0.30403,-0.14609
1612,AAPL260717C00200000,AAPL,2026-07-17,200.00,call,0.00,84.10,82.50,4,85.70,34,0,0,2025-11-24,0.35146,0.91476,0.00200,-0.04369,0.34523,1.08240
1613,AAPL260717P00200000,AAPL,2026-07-17,200.00,put,3.15,3.13,2.96,24,3.30,67,14,0,2025-11-24,0.35146,-0.08524,0.00200,-0.02295,0.34523,-0.17350
1614,AAPL260717C00205000,AAPL,2026-07-17,205.00,call,0.00,79.65,78.00,4,81.30,14,0,0,2025-11-24,0.33194,0.91027,0.00220,-0.04359,0.35872,1.10586
1615,AAPL260717P00205000,AAPL,2026-07-17,205.00,put,0.00,3.60,3.40,11,3.80,55,0,0,2025-11-24,0.33194,-0.08973,0.00220,-0.02234,0.35872,-0.18144
1616,AAPL260717C00210000,AAPL,2026-07-17,210.00,call,0.00,75.22,73.50,8,76.95,19,0,0,2025-11-24,0.33194,0.89471,0.00248,-0.04673,0.40339,1.10485
1617,AAPL260717P00210000,AAPL,2026-07-17,210.00,put,0.00,4.10,3.90,8,4.30,30,0,0,2025-11-24,0.33194,-0.10529,0.00248,-0.02496,0.40339,-0.21385
1618,AAPL260717C00215000,AAPL,2026-07-17,215.00,call,0.00,70.97,69.30,10,72.65,15,0,0,2025-11-24,0.33194,0.87771,0.00276,-0.04987,0.44882,1.10061
1619,AAPL260717P00215000,AAPL,2026-07-17,215.00,put,5.20,4.68,4.45,11,4.90,29,1,1,2025-11-24,0.33194,-0.12229,0.00276,-0.02758,0.44882,-0.24949
1620,AAPL260717C00220000,AAPL,2026-07-17,220.00,call,65.40,66.80,65.15,10,68.45,20,2,0,2025-11-24,0.31243,0.87043,0.00305,-0.04954,0.46728,1.11895
1621,AAPL260717P00220000,AAPL,2026-07-17,220.00,put,0.00,5.35,5.10,11,5.60,11,0,4,2025-11-24,0.31243,-0.12957,0.00305,-0.02673,0.46728,-0.26255
1622,AAPL260717C00225000,AAPL,2026-07-17,225.00,call,58.35,62.72,61.15,10,64.30,14,0,9,2025-11-24,0.31243,0.85055,0.00336,-0.05254,0.51495,1.10866
1623,AAPL260717P00225000,AAPL,2026-07-17,225.00,put,0.00,6.10,5.85,2,6.35,26,0,148,2025-11-24,0.31243,-0.14945,0.00336,-0.02921,0.51495,-0.30423
